,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
790,U001,0200719526,SHARP S us,2020-05-08 07:33:16.125000000,2020.0,1930788780.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,7997.77,0-15 Days
791,U001,0200769623,WAL-MAR trust,2020-03-25 08:00:52.898437500,2020.0,1930623220.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,627.61,0-15 Days
792,U001,0200769623,WAL-MAR foundation,2020-04-25 08:00:52.898437500,2020.0,1930760752.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,27146.91,0-15 Days
793,U001,0200772670,ASSOCIAT corp,2020-04-22 15:36:46.484375000,2020.0,1930754420.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAU5,7150.86,0-15 Days
794,U001,0200756072,REINHA us,2020-06-25 08:24:38.312500000,2020.0,1930933518.0,2020-05-22 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-05-22 00:00:00.000000000,NAD5,1.17,0-15 Days
795,U001,0200936373,SUPE in,2020-05-09 01:09:46.718750000,2020.0,1930805227.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,3361.18,0-15 Days
796,U001,0200126819,MCLANE in,2020-04-16 01:16:26.851562500,2020.0,1930691677.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,3885.89,0-15 Days
797,U001,0200790107,ROU corp,2020-03-27 10:49:37.664062500,2020.0,1930641587.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,57999.85,0-15 Days
798,U001,0200706844,WINC corp,2020-04-22 06:29:17.875000000,2020.0,1930738365.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,25356.44,0-15 Days
799,U001,0200780383,MEIJ us,2020-03-15 12:38:41.625000000,2020.0,1930584314.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,17196.21,0-15 Days
800,U001,0200726979,BJ'S  associates,2020-03-25 10:00:36.976562500,2020.0,1930623552.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,14286.39,0-15 Days
801,U001,0200974851,RESTA associates,2020-03-21 05:29:37.210937500,2020.0,1930608315.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,3238.57,0-15 Days
802,U001,0200762301,C&S WH us,2020-05-19 02:29:18.732421875,2020.0,1930850406.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAC6,74281.89,0-15 Days
803,U001,0200762301,C&S WH ,2020-04-05 02:29:18.732421875,2020.0,1930683480.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAC6,25667.99,0-15 Days
804,U001,0200769623,WAL-MAR associates,2020-05-19 08:00:52.898437500,2020.0,1930848366.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,86016.84,0-15 Days
805,U001,0200435191,C& co,2020-05-21 00:34:20.179687500,2020.0,1930832972.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAC6,110240.37,0-15 Days
806,U001,0200741831,SUPE foundation,2020-04-17 16:32:51.140625000,2020.0,1930731203.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,15459.0,0-15 Days
807,U001,100031704,DELHAIZE in,2020-05-13 14:10:31.113281250,2020.0,1930628732.0,2020-03-10 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAGD,12751.57,0-15 Days
808,U001,0200875006,KROGER ,2020-04-30 10:28:53.312500000,2020.0,1930784322.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,71640.38,0-15 Days
809,U001,0200759878,SA llc,2020-04-11 03:14:02.314453125,2020.0,1930706744.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,11286.27,0-15 Days
810,U001,0200769623,WAL-MAR systems,2020-05-19 08:00:52.898437500,2020.0,1930851972.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,1322.24,0-15 Days
811,U001,0200762301,C&S WH in,2020-04-06 02:29:18.732421875,2020.0,1930684932.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,25667.08,0-15 Days
812,U001,0200769623,WAL-MAR in,2020-03-24 08:00:52.898437500,2020.0,1930618995.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,3814.5,0-15 Days
813,U001,0200744019,TARG foundation,2020-04-27 13:35:57.781250000,2020.0,1930756826.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,15248.52,0-15 Days
814,U001,0200769623,WAL-MAR co,2020-03-25 08:00:52.898437500,2020.0,1930621268.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,6929.33,0-15 Days
815,U001,0200769623,WAL-MAR llc,2020-04-10 08:00:52.898437500,2020.0,1930691297.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,18440.48,0-15 Days
816,U001,0200769623,WAL-MAR co,2020-04-03 08:00:52.898437500,2020.0,1930667033.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,40863.2,0-15 Days
817,U001,0200772595,SAFEW corporation,2020-03-25 10:49:37.664062500,2020.0,1930623429.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,54498.2,0-15 Days
818,U013,0140103480,PRIC in,2020-05-15 22:13:15.664062500,2020.0,1991840355.0,2020-03-31 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAVF,73266.06,0-15 Days
819,U001,0200704858,WAKE corporation,2020-04-05 23:20:26.796875000,2020.0,1930669287.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,7647.94,0-15 Days
820,U001,0200769623,WAL-MAR co,2020-04-11 08:00:52.898437500,2020.0,1930703372.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,33089.48,0-15 Days
821,U001,0200723794,MID MO corporation,2020-05-20 12:13:43.562500000,2020.0,1930838646.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,52877.06,0-15 Days
822,U001,0200794332,COST co,2020-04-14 05:00:09.097656250,2020.0,1930708554.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAAX,32481.88,0-15 Days
823,CA02,0140104409,LOB in,2020-04-24 21:28:01.265625000,2020.0,2960626409.0,2020-04-03 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-12 00:00:00.000000000,CA10,57477.069,0-15 Days
824,U001,200726979,BJ'S  associates,2020-04-15 10:00:36.976562500,2020.0,1930724307.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,771.3,0-15 Days
825,U001,CCCA02,KRAFT  llc,2020-04-23 00:15:48.562500000,2020.0,1930633951.0,2020-03-11 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAG2,16628.37,0-15 Days
826,U001,100031704,DELHAIZE co,2020-05-14 01:08:35.394042969,2020.0,1930841875.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,125927.18,0-15 Days
827,U001,0200769623,WAL-MAR corporation,2020-04-14 08:00:52.898437500,2020.0,1930714298.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,13533.11,0-15 Days
828,U001,0200706844,WINC co,2020-04-21 06:29:17.875000000,2020.0,1930744185.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,3639.14,0-15 Days
829,U001,0200705742,DOT trust,2020-05-24 02:24:17.062500000,2020.0,1930875502.0,2020-05-07 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAD1,102.08,0-15 Days
830,U001,0200078795,H T H us,2020-04-02 00:32:23.637207031,2020.0,1930669262.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,5612.16,0-15 Days
831,U001,0200781803,JRD trust,2020-03-25 08:41:16.656250000,2020.0,1930618279.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,10292.67,0-15 Days
832,U001,0200881076,ALBERT us,2020-04-20 02:58:38.343750000,2020.0,1930727166.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,39701.32,0-15 Days
833,U001,0200761734,H E BUT in,2020-03-27 09:58:40.441406250,2020.0,1930642153.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,55297.38,0-15 Days
834,U001,0200769623,WAL-MAR co,2020-04-08 08:00:52.898437500,2020.0,1930685142.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,11383.13,0-15 Days
835,U001,0200769623,WAL-MAR corp,2020-04-15 08:00:52.898437500,2020.0,1930718106.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,1991.84,0-15 Days
836,U001,0200762301,C&S WH systems,2020-05-13 02:29:18.732421875,2020.0,1930832045.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAC6,45529.77,0-15 Days
837,U001,CCU002,KRFT FDS corp,2020-04-11 10:02:17.187500000,2020.0,1930567001.0,2020-02-29 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAG2,2807.84,0-15 Days
838,U001,0200732755,KROGER systems,2020-03-21 05:24:55.117187500,2020.0,1930601191.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,14189.05,0-15 Days
839,U001,0200974851,RESTA us,2020-05-08 05:29:37.210937500,2020.0,1930811889.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,2053.31,0-15 Days
840,U001,0200762301,C&S WH associates,2020-04-29 02:29:18.732421875,2020.0,1930782366.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAC6,51340.44,0-15 Days
841,U001,0200705372,FR trust,2020-05-04 23:54:22.437500000,2020.0,1930584602.0,2020-03-02 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAGD,3382.64,0-15 Days
842,U001,0200726979,BJ'S  us,2020-03-18 03:45:54.351562500,2020.0,1930580061.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,171.92,0-15 Days
843,U001,0200769623,WAL-MAR associates,2020-05-03 08:00:52.898437500,2020.0,1930795029.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,16871.67,0-15 Days
844,U001,0200769623,WAL-MAR ,2020-04-16 08:00:52.898437500,2020.0,1930715974.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,58020.77,0-15 Days
845,U001,0200769623,WAL-MAR co,2020-04-08 08:00:52.898437500,2020.0,1930686254.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,25704.91,0-15 Days
846,U001,0200705742,DOT foundation,2020-03-30 02:24:17.062500000,2020.0,1930669311.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,46849.22,0-15 Days
847,U001,0200093491,WISCO llc,2020-03-30 05:45:24.062500000,2020.0,1930637854.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,103125.0,0-15 Days
848,U001,0200761734,H E BUT llc,2020-04-06 09:58:40.441406250,2020.0,1930674354.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,14812.16,0-15 Days
849,U001,200769623,WAL-MAR co,2020-05-26 08:00:52.898437500,2020.0,1930883680.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,6532.6,0-15 Days
850,U001,0200769623,WAL-MAR ,2020-03-15 08:00:52.898437500,2020.0,1930582588.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,16921.67,0-15 Days
851,U001,0200418007,AM foundation,2020-04-05 10:10:43.500000000,2020.0,1930649355.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,154608.97,0-15 Days
852,U001,0200769623,WAL-MAR foundation,2020-04-22 08:00:52.898437500,2020.0,1930753151.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,58528.58,0-15 Days
853,U001,200769623,WAL-MAR ,2020-05-28 08:00:52.898437500,2020.0,1930884985.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,13344.65,0-15 Days
854,U001,0200555117,BURR llc,2020-04-03 00:34:20.179687500,2020.0,1930665019.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,131115.3,0-15 Days
855,U001,0200726979,BJ'S  systems,2020-05-12 10:00:36.976562500,2020.0,1930828959.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,554.96,0-15 Days
856,U001,0200416837,DEC corp,2020-03-22 22:04:26.468750000,2020.0,1930675693.0,2020-03-20 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,10253.19,0-15 Days
857,U001,200769623,WAL-MAR systems,2020-05-22 08:00:52.898437500,2020.0,1930862810.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,26883.48,0-15 Days
858,U001,0200769623,WAL-MAR co,2020-03-31 08:00:52.898437500,2020.0,1930652905.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,71.11,0-15 Days
859,U001,0200759878,SA in,2020-04-09 03:14:02.314453125,2020.0,1930701799.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,13976.96,0-15 Days
860,U001,0200758531,BRENH co,2020-03-22 12:57:00.656250000,2020.0,1930594339.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,15345.97,0-15 Days
861,U001,0200750051,ALBER co,2020-04-17 19:37:00.281250000,2020.0,1930718742.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,67245.48,0-15 Days
862,U001,0200772670,ASSOCIAT llc,2020-05-13 15:36:46.484375000,2020.0,1930830556.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAU5,77313.41,0-15 Days
863,U001,0200707822,PUBLI systems,2020-04-21 03:08:00.984375000,2020.0,1930750592.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,501.11,0-15 Days
864,U001,0200726979,BJ'S  llc,2020-03-29 10:00:36.976562500,2020.0,1930642837.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,33499.03,0-15 Days
865,CA02,0140104423,METRO  in,2020-05-07 05:10:32.812500000,2020.0,2960630381.0,2020-04-23 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,CA10,47155.445999999996,0-15 Days
866,U001,0200744019,TARG us,2020-05-13 13:35:57.781250000,2020.0,1930821501.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,2080.58,0-15 Days
867,U001,0200418007,AM ,2020-04-02 08:22:39.906250000,2020.0,1930652816.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,2579.09,0-15 Days
868,U001,0200726979,BJ'S  systems,2020-04-25 10:00:36.976562500,2020.0,1930773892.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,904.56,0-15 Days
869,U001,200780383,MEIJ corp,2020-04-04 12:38:41.625000000,2020.0,1930671096.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,45756.21,0-15 Days
870,U001,0200726979,BJ'S  corp,2020-03-15 03:45:54.351562500,2020.0,1930578036.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,430.13,0-15 Days
871,U001,0200712187,SPAR corp,2020-04-09 17:16:08.250000000,2020.0,1930699975.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,55669.62,0-15 Days
872,CA02,0140104423,METRO  systems,2020-04-16 05:10:32.812500000,2020.0,2960625935.0,2020-04-01 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-04-03 00:00:00.000000000,CA10,70669.2558,0-15 Days
873,U001,0200881076,ALBERT in,2020-04-15 04:17:45.687500000,2020.0,1930709327.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,54700.74,0-15 Days
874,U001,0200759878,SA co,2020-04-19 03:14:02.314453125,2020.0,1930743398.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,25098.48,0-15 Days
875,U001,0200806580,BE llc,2020-05-20 05:44:17.273437500,2020.0,1930845882.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,5795.0,0-15 Days
876,U001,0200786288,FAMILY corporation,2020-05-05 13:15:01.980468750,2020.0,1930802181.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAC6,73033.34,0-15 Days
877,CA02,0140104423,METRO  us,2020-04-05 05:10:32.812500000,2020.0,2960622904.0,2020-03-20 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,185911.8534,0-15 Days
878,U001,0200704858,WAKE corp,2020-04-16 21:15:31.812500000,2020.0,1930718030.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,96857.1,0-15 Days
879,U001,0200726979,BJ'S  in,2020-03-29 10:00:36.976562500,2020.0,1930645787.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,225.51,0-15 Days
880,U001,0200772670,ASSOCIAT in,2020-05-06 15:36:46.484375000,2020.0,1930803467.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAU5,401.74,0-15 Days
881,U001,0200769623,WAL-MAR associates,2020-04-06 08:00:52.898437500,2020.0,1930681131.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,4341.39,0-15 Days
882,U001,0200744019,TARG ,2020-04-30 13:35:57.781250000,2020.0,1930775743.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,1438.94,0-15 Days
883,CA02,0140104423,METRO  co,2020-04-14 04:27:15.718750000,2020.0,2960624751.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,39610.1706,0-15 Days
884,U001,0100012482,UNI corporation,2020-03-26 04:54:57.125000000,2020.0,1930581923.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,18743.44,0-15 Days
885,U001,0200762301,C&S WH systems,2020-04-23 02:29:18.732421875,2020.0,1930761006.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,104360.23,0-15 Days
886,U001,200769623,WAL-MAR us,2020-04-18 08:00:52.898437500,2020.0,1930739054.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,45747.27,0-15 Days
887,U001,0200920735,ALBERT foundation,2020-04-07 09:44:28.218750000,2020.0,1930674256.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,68336.82,0-15 Days
888,U001,0200435191,C& trust,2020-05-15 15:43:54.542968750,2020.0,1930823121.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,118691.68,0-15 Days
889,U001,0200762301,C&S WH ,2020-06-01 03:58:10.250000000,2020.0,1930606710.0,2020-03-30 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-30 00:00:00.000000000,C129,53387.42,31-45 Days
890,U001,0200769623,WAL-MAR associates,2020-04-28 08:00:52.898437500,2020.0,1930773887.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,66600.51,0-15 Days
891,U001,0200726979,BJ'S  systems,2020-03-14 03:45:54.351562500,2020.0,1930574472.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,338.26,0-15 Days
892,U013,0140103335,PARAM co,2020-04-08 16:54:59.941406250,2020.0,1991840719.0,2020-03-09 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAVE,10944.3,0-15 Days
893,U001,0200418007,AM in,2020-03-21 10:10:43.500000000,2020.0,1930592652.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,7326.58,0-15 Days
894,U001,200769623,WAL-MAR foundation,2020-04-06 08:00:52.898437500,2020.0,1930683578.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,46082.25,0-15 Days
895,U001,0200726979,BJ'S  foundation,2020-04-06 10:00:36.976562500,2020.0,1930688756.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,319.93,0-15 Days
896,U001,0200769623,WAL-MAR co,2020-05-21 08:00:52.898437500,2020.0,1930854579.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,725.42,0-15 Days
897,U001,CCU013,KRAFT F llc,2020-04-19 18:16:00.500000000,2020.0,1930606546.0,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAX2,16851.34,31-45 Days
898,U001,0200418007,AM systems,2020-05-08 10:10:43.500000000,2020.0,1930802074.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,15291.05,0-15 Days
